Headings,HMSO.L.csv,AAL.L.csv,ABF.L.csv,AMEC.L.csv,ANTO.L.csv,ARM.L.csv,ASHM.L.csv,AU.L.csv,AV.L.csv,AZN.L.csv,BA.L.csv,BARC.L.csv,BATS.L.csv,BG.L.csv,BLND.L.csv,BLT.L.csv,BNZL.L.csv,BP.L.csv,BRBY.L.csv,BSY.L.csv,BT-A.csv,CCL.L.csv,CNA.L.csv,CNE.L.csv,CPG.L.csv,CPI.L.csv,DGE.L.csv,EMG.L.csv,ENRC.L.csv,ESSR.L.csv,EXPN.L.csv,FRES.L.csv,GFS.L.csv,GKN.L.csv,GLEN.L.csv,GSK.L.csv,HL.L.csv,IAG.L.csv,IAP.L.csv,IHG.L.csv,IMI.L.csv,IMT.L.csv,INVP.L.csv,IPR.L.csv,ISAT.L.csv,ITRK.L.csv,ITV.L.csv,JMAT.L.csv,KAZ.L.csv,KGF.L.csv,LGEN.L.csv,LLOY.L.csv,LMI.L.csv,MGGT.L.csv,MKS.L.csv,MRW.L.csv,NG.L.csv,NXT.L.csv,OML.L.csv,PFC.L.csv,PRU.L.csv,PSON.L.csv,RB.L.csv,RBS.L.csv,RDSA.L.csv,REL.L.csv,REX.L.csv,RIO.L.csv,RR.L.csv,RRS.L.csv,RSA.L.csv,RSL.L.csv,SAB.L.csv,SBRY.L.csv,SDR.L.csv,SDRC.L.csv,SGE.L.csv,SHP.L.csv,SL.L.csv,SMIN.L.csv,SN.L.csv,SRP.L.csv,SSE.L.csv,STAN.L.csv,SVT.L.csv,TATE.L.csv,TLW.L.csv,TSCO.L.csv,ULVR.L.csv,UU.L.csv,VED.L.csv,VOD.L.csv,WEIR.L.csv,WOS.L.csv,WPP.L.csv,WTB.L.csv,XTA.L.csv
11/08/2011,0.062531774,0.031114952,0.009211873,0.029885057,0.037910839,0.064047473,0.007444169,0.048601864,0.039890378,0.015922941,0.018540911,0.060293219,0.020973639,0.043441227,0.066795741,0.053590568,0.018168605,0.014127144,0.040706605,0.003837299,0.02607641,0.021205357,0.030281935,0.041510718,0.009398496,0.018712575,-0.008583691,0.025,0.053800171,0.079359023,0.00571837,0.004283966,0.031393889,0.045378151,0.054269972,0.034439834,0.015799379,0.043429216,0.063122924,0.015825915,0.022277228,0.00810537,0.051612903,0.020400859,0.031306133,0.030829596,0.004382121,0.014857143,0.039760349,0.015020482,0.048559232,0.044422827,0.032229185,-0.000181835,0.019975415,0.007220217,0.017574692,0.003251277,0.060077519,0.038562664,0.060846561,0.03062201,0.018524433,0.040345821,0.026038927,0.004503538,0.022370715,0.033660179,0.019730942,-0.031323414,0.044748858,0.026412028,0.023331661,0.039929947,0.05583393,0.049822064,0.019129019,0.026258206,0.036936448,0.002644104,0.038387716,0.026,0.017602682,0.019188993,0.012014134,0.030054645,0.049425051,0.019858353,0.021141649,0.020979021,0.047913447,0.009051186,-0.00877703,0.043448744,0.014888337,0.00419874,0.0525
12/08/2011,0.029904306,0.018860017,0.032454361,0.010602679,0.03842947,0.011538462,0.036124795,0.015238095,0.039531479,0.075657895,0.032449545,0.078527395,0.025819827,0.045306122,0.019056261,-0.000508647,0.03283369,0.005,0.019926199,0.024464832,0.060874704,0.03715847,0.032094595,0.037242731,0.010242086,0.033798677,0.01991342,0.030098599,0.012965964,0.06291976,0.035536603,0.0511883,0.034902597,0.058413719,0.062712307,0.02045728,0.023265834,0.028108108,0.033413462,0.015579357,0.041162228,0.013065327,0.011042945,0.030515609,0.097287883,0.032626427,0.038394415,0.007882883,0.063383971,0.059192825,0.049363868,0.049674014,0.011274935,0.036040132,0.02380235,0.004301075,0.025906736,0.046759259,0.029250457,0.034599156,0.046550291,0.018570102,0.022264033,0.048278591,0.029479621,0.033091375,0.028417164,0.04445703,0.061565523,-0.002425222,0.031468531,0.02810768,0.024760971,0.010104412,0.006101695,0.033050847,0.027955272,0.03891258,0.058145626,0.023206751,0.024029575,0.025341131,0.028830313,0.024866785,0.031424581,0.039787798,0.034104917,0.037581699,0.037267081,0.029965753,0.034660767,0.011444479,0.065363128,0.048145738,0.038304808,0.032055749,0.017577197
15/08/2011,0,0.006993007,0.00589391,0.048039757,0.02189781,-0.010456274,0.003433703,-0.011882427,0.002253521,0.016909516,0.011881947,-0.020566239,0.003123278,0.010152284,0.00445236,0.037913486,0.007601935,0.027202297,0.002894356,0.020149254,-0.005571031,0.001053741,0.015384615,0.007874016,0,0.006396588,0.009337861,-0.00302267,0.0136,-0.001330229,-0.003431709,0.04115942,0.005490196,0.023797468,0.000983526,0.003930818,-0.006105263,0.000525762,0.001395673,0.016299137,0.022093023,0.010912698,0.008980583,0.021443159,0.017687075,0.031068984,0.022689076,0.010614525,0.034482759,-0.020745131,-0.001939864,-0.017154688,0.02915952,0.020187244,0.000294291,0.012847966,0.008417508,0.005749668,0.011545293,0.014681892,0,0.000911577,0.011349693,-0.011325028,0.00373506,0.013019219,0.001105278,0.001491121,-0.002485501,0.001620746,-0.003389831,0.031189834,0.007177033,-0.000333444,0.026280323,0.012305168,-0.020979021,0.001026167,0.020792079,0.003608247,0.008122744,0.007604563,0.01521217,-0.014904679,0.011509817,-0.008503401,0.004115421,-0.001338583,0.013972056,-0.004156276,0.015680684,0.021406728,0.009438909,-0.009931719,0.005494505,0.011478731,0.020074697
16/08/2011,-0.006968641,0.005106209,-0.001953125,0.015279241,-0.025396825,0.009606148,-0.006843906,-0.005063291,-0.005059022,0.002122767,-0.009090909,-0.009544587,0.01978022,0.019327406,-0.035460993,-0.02623192,0.003429355,0.00373494,-0.02020202,-0.012435991,-0.008403361,0,-0.018375242,-0.015625,-0.011059908,0.014124294,0.004205214,0.008084891,-0.003157064,-0.020979021,-0.010330579,0.036191537,-0.001950078,-0.018793274,-0.027266028,0.002349256,-0.029866554,-0.012611666,0.032520325,-0.002830189,-0.015358362,0.00686948,-0.01635795,-0.007997334,-0.009135472,-0.007150153,-0.016433854,-0.019900498,-0.02,0.022481626,-0.002915452,0.000902799,-0.005,-0.009807858,-0.001176817,0.020436927,0.001669449,-0.007475814,0.024582968,-0.022508039,0.011119936,0.000910747,0.003639672,-0.017563956,-0.004961548,-0.011627907,0.011040574,0.009474824,0.007475083,0.041262136,0.005102041,0.000373413,0.006175772,0.009006004,-0.001969796,-0.006482982,-0.011111111,0.006150692,0.030067895,0.002568053,0.008057296,0.004716981,-0.002365931,0,-0.022088353,0.011149228,0.012860979,0.006596757,0.001476378,-0.010851419,-0.029473684,0.005688623,-0.008831169,-0.014420063,-0.022123341,-0.008678238,-0.010526316
17/08/2011,-0.021988304,0.004267425,0.015655577,-0.01141671,0.015350163,-0.020932445,-0.02941956,-0.008905852,-0.011864407,0.006178288,0.010703364,-0.042125551,-0.016343391,-0.008342814,-0.002757353,0.008559919,-0.002734108,-0.010923058,-0.008100147,-0.012592593,-0.004519774,-0.005263158,-0.012807882,-0.004126984,-0.001863933,0.001392758,-0.00921273,-0.001503759,0.037212985,-0.001360544,-0.011830202,0.056421279,-0.009769441,0.020665323,-0.002525253,-0.00078125,-0.03209607,-0.000532198,-0.03712036,-0.004730369,-0.03812825,0.002436647,-0.015896307,0.005038629,0.010119181,0.008230453,-0.015037594,-0.007332205,0.014577259,-0.00422833,-0.000974659,-0.01232712,0.007537688,-0.000810936,0.000589102,0.00448895,0.006666667,-0.00664599,-0.013710368,-0.037828947,-0.024351925,-0.024567789,0.004533092,-0.038087835,-0.00623286,-0.00123839,-0.021294021,0.008581389,0.005770816,0.000777001,-0.002538071,0.013811124,0.009915014,0.005950413,-0.020394737,-0.013050571,-0.014446228,0.010188487,-0.051318267,-0.006659836,0.015097691,-0.004694836,0.003952569,-0.00070373,0.002053388,0.006785411,0.008372093,0.003263708,0.018181818,-0.007594937,0.01373825,0.000297708,0.014150943,-0.005725191,-0.002123481,0.01010101,0.000925069
18/08/2011,-0.050466396,-0.069607446,-0.002890173,-0.02519685,-0.061635321,-0.069582119,-0.044238121,-0.08279846,-0.079473985,-0.037368421,-0.040090772,-0.114688129,-0.022640131,-0.050478011,-0.033179724,-0.056415377,-0.045921864,-0.029126214,-0.075723831,-0.048012003,-0.052780931,-0.056084656,-0.014637392,-0.086707045,-0.038281979,-0.030598053,-0.026204565,-0.068273092,-0.038931298,-0.038828338,-0.043661972,-0.064089522,-0.038674033,-0.070123457,-0.100126582,-0.021892103,-0.019174374,-0.044728435,-0.060747664,-0.061311787,-0.06966967,-0.013612056,-0.05889662,-0.033088235,-0.042297418,-0.053571429,-0.072094996,-0.065909091,-0.082375479,-0.052229299,-0.069268293,-0.092541857,-0.063175395,-0.063768116,-0.04062408,-0.020281884,-0.023178808,-0.02720785,-0.039965248,-0.031623932,-0.049919485,-0.031716418,-0.023164862,-0.070707071,-0.032112393,-0.046703864,-0.029288703,-0.070858814,-0.045081967,-0.003881988,-0.04495335,-0.018777614,-0.060308555,-0.020703253,-0.042310275,-0.052066116,-0.056596091,-0.040847201,-0.049131514,-0.054667354,-0.037620297,-0.028301887,-0.041732283,-0.062323944,-0.031420765,-0.043807919,-0.08302583,-0.033051399,-0.022683398,-0.013605442,-0.076319544,-0.033035714,-0.064599483,-0.057581574,-0.0384,-0.036666667,-0.101663586
19/08/2011,-0.011083123,-0.026315789,-0.014492754,0,0.010512821,0.023605598,-0.008285714,0.718460462,-0.020807453,-0.004373975,-0.001182033,-0.022207792,-0.025593125,-0.017317761,-0.003813155,-0.015873016,-0.014367816,-0.02525,-0.031325301,-0.013396375,-0.028759736,-0.023542601,-0.003038488,-0.017801047,0.003883495,-0.020803443,-0.034722222,0.017241379,-0.023828435,-0.08681786,-0.020618557,0.070652174,-0.002873563,-0.025491237,-0.021100014,-0.006794564,-0.024379025,-0.062987737,0.018656716,-0.029367089,-0.047127179,0,0.001848429,0.016591773,-0.008135751,-0.01509434,-0.010054845,-0.01946472,-0.008872651,-0.005376344,0.004192872,-0.04797048,-0.007985803,-0.034365325,-0.001841056,-0.018245614,0.000847458,-0.012838148,-0.016289593,0.030891439,-0.027966102,0.00867052,-0.012935017,-0.086956522,-0.023587351,0.025363104,-0.02183908,-0.01802833,-0.006008584,0.030397506,-0.000888099,-0.040150094,0.002487562,-0.005369128,-0.020336606,-0.013949433,0.017695296,-0.000525762,-0.002609603,-0.009819967,0,-0.002912621,-0.002465078,0.023282013,-0.007757405,0.005286344,-0.033199195,-0.003498856,-0.008888889,-0.014655172,-0.025482625,-0.015389351,-0.044198895,-0.046843177,-0.018302829,-0.011072664,-0.020884774
22/08/2011,0.009169638,0.004914005,0.020588235,-0.001615509,0.025120528,0.004081633,0.008354941,0.012346886,0.008563273,0.033131979,0.018145957,-0.028755479,0.035276074,0.013934426,0.018181818,0.009946237,0.024781341,0.000769428,-0.012437811,-0.005591054,0.004318322,0.004592423,0.013850322,0.02949538,0.039651838,0.005860806,0.008093525,0.02065678,-0.001627339,-0.038028716,0.004511278,0.035025381,0.002881844,-0.023433243,0.020261532,0.034205231,0.016737388,-0.003569304,0.037851038,0.002086594,0.016260163,0.009364219,0.012387981,0.026521591,0.022732599,0.011494253,0.007386888,0.019230769,-0.025276461,0.013963964,0.013048017,-0.028893587,0.01431127,0.018275088,0.012911159,0.017869907,0.016934801,0.028332559,0.012879485,0.036815068,0.017436792,0.024832856,0.014976599,-0.063333333,0.01884789,0.014164905,0.002056404,-0.003059886,0.013816926,0.039334342,0.004444444,-0.001563722,0.014640199,0.017881242,0.012884753,0.016799293,0.022900763,0.027880063,0.019884877,0.009366391,0.020909091,0.016553067,0.015650741,-0.024587156,0.019900498,-0.001752848,-0.016129032,0.031735314,0.016452417,0.015748031,-0.015847861,0.019068459,-0.00982659,0.017094017,-0.019491525,0.017494752,-0.019228749
23/08/2011,-0.007319536,-0.009557679,0.007684918,-0.007011866,-0.004950495,0.044715447,0.011428571,0.003218021,0.002515723,0.007452162,0.002712127,-0.005470085,0.009259259,0.0109135,-0.00093985,0.006121906,0.03485064,0.014992312,0.005877414,-0.006425703,-0.006142506,0.002857143,0.013393901,0.014497756,-0.00744186,0.005098325,0.000892061,0.017644006,-0.008149959,0.030657523,0.003742515,-0.076998529,0.085385878,-0.012276786,0.035070423,0.007782101,-0.003941572,-0.019104478,0.006588235,-0.005726184,0.014666667,0.009765625,0.012757095,-0.000662471,0.013978002,0.014069264,0.021998167,0.014607425,0.002160994,0.006663705,-0.017516744,0.031930334,0.009700176,-0.012279597,-0.004855842,-0.000351124,-0.008326395,0.009033424,0.012715713,-0.009909166,0.011139674,-0.006523765,0.010144482,0.016776817,0.016935904,0.003543882,0.009967751,0.001461561,-0.005110733,-0.033478894,0.009734513,0.001174628,0.020787479,0.003977461,0.009893993,0.008695652,0.016583748,0.012794268,-0.003591585,0.001637555,0.002671416,0.019157088,0.00648824,-0.005643341,-0.000696864,0.000877963,0.003172924,-0.012565445,0.000970579,-0.001722653,-0.013687601,0.010122699,0.004670169,0.004901961,0.002592913,-0.006189821,0.00514249
24/08/2011,0.014492754,0.026481149,0,-0.005431831,0.019900498,0.031128405,0.019491525,0,0.026976161,0.010717439,0.0312983,0.028532142,-0.011009174,0.013594562,0.013170273,0.022486772,0.005498282,0.008079788,0.010016694,0.024252223,0.043881335,0.034757835,0.015161503,0.024157877,0.012183693,0.006521739,-0.003565062,0.101988781,0.015891537,-0.015264188,0.002237136,-0.005313496,0.027231467,0.036723164,0.06028031,0.018532819,-0.009776536,0.010346926,0.033426835,0.014659686,0.032194481,-0.011121857,0.034190231,0.018561485,0.032090395,0.032347919,0.020627803,0.026394721,0.022102426,0.020300088,0.051914001,0.058720113,0.019213974,0.032196366,0.00884416,0.009483667,0.026028547,0.020590868,0.025112108,0.029190992,0.025423729,0.014071295,-0.005173463,0.0935,0.01050474,0.018280017,0.012772134,0.023204904,0.030821918,-0.034638554,0.014022787,0.012905749,0.017728797,0.008583691,0.020993702,0.018965517,0.002039152,0.016675088,0.028836251,0.019618529,0.010657194,-0.039473684,0.019339243,0.010215664,0.016039052,0.01754386,0.066768582,0.000265111,0.000489716,0.012079379,0.030204082,0.020346189,0.015688553,0.016724739,0.074137931,-0.002768166,0.022170113
25/08/2011,-0.019548872,0.006340184,-0.004766444,-0.043145822,-0.019512195,-0.002830189,0.002493766,0.003608661,-0.026267563,-0.019314425,-0.023604346,0.055481283,-0.010575139,-0.038658777,-0.022284123,0.016817594,-0.011619959,-0.032936756,0.00661157,-0.018153118,-0.031971581,0.005506608,-0.032792208,-0.022591362,-0.013888889,-0.010799136,0.046511628,-0.046274873,-0.005128039,-0.012718601,0.000744048,-0.029380342,-0.033873343,0.023433243,-0.002823409,-0.018574678,-0.049365303,0.004216867,0.009726306,-0.004643963,0.028007638,-0.021515892,-0.018394233,0.024731533,-0.021239326,-0.012726013,-0.018453427,-0.026300409,0.051687764,-0.03416955,-0.011964108,0.029226171,-0.001713796,0.013588635,-0.044437727,-0.025748086,-0.035188216,-0.01622807,-0.019247594,-0.026742301,-0.027272727,-0.016651249,-0.019883757,0.055326932,-0.014452333,-0.012647899,-0.014044139,0.012694337,-0.02076412,-0.021840874,-0.026793431,-0.00965251,-0.007297552,-0.031096563,-0.026045236,-0.025380711,-0.021978022,-0.02833002,-0.036536537,-0.003741315,0.002636204,-0.021526419,-0.022924901,-0.01011236,-0.017158545,-0.010344828,-0.012679996,-0.025178903,-0.014194812,-0.011082694,-0.006339144,0.00297619,-0.016590389,-0.002741604,-0.019261637,-0.006245663,0.019603754
26/08/2011,-0.007157464,0.014772974,0.005747126,-0.030251142,0.004975124,0.008514664,0.004698729,0.002397123,-0.022584693,-0.0023066,-0.001534919,0.000633312,0.011625727,0.009848174,-0.004748338,-0.003053435,-0.001383126,0.000518001,0.032019704,0.000803859,-0.01529052,0.006024096,-0.007049345,0.018014956,0.003755869,0.000727802,0.018803419,0.00727802,0.01300813,-0.012077295,-0.005947955,0.032471106,-0.008384146,-0.002662407,-0.029214929,-0.004248745,-0.004698318,-0.019796041,0.008960573,0.008294453,0.014241486,0.001999,0.028361611,0.012702445,0.008948546,0.004712042,0.035810206,-0.035414166,-0.006018054,0.001791312,-0.009081736,-0.040980962,0.008583691,-0.005789153,-0.019930402,0.000714286,0.021204411,-0.005795809,0.008028546,0.021648626,-0.026338148,0.000940734,0.00093633,-0.051993068,0.00591716,0.003512397,-0.008430233,-0.007605634,0.02374894,0.011164274,-0.011545293,-0.015204678,0.007825468,-0.013513514,0.006333568,0.006944444,0.011652102,-0.017391304,-0.002077922,-0.00751073,0.006134969,-0.0162,0.000809061,-0.011350738,-0.002094972,-0.008710801,0.000500501,-0.005981512,0,0.001724138,-0.006379585,-0.039169139,0.005235602,0.002749141,-0.013404255,0.008379888,0.001943138
30/08/2011,0.046086509,0.063155641,0.006666667,0.033549147,0.058580858,0.022514071,0.057771664,0.001195695,0.058087291,0.019028988,0.03074558,0.046835443,0.009823911,0.036164161,0.038167939,0.042623788,0.078947368,0.029251877,0.051710422,0.037751004,0.017391304,0.066412629,0.00540906,0.057429048,0.016838167,0.024727273,0.01090604,0.047206166,0.059390048,0.038712306,0.015706806,0.065565032,-0.001152959,0.048051255,0.059392815,-0.001939488,0.011503106,0.040391677,0.044404973,0.051928021,0.036630037,-0.000498753,0.040137897,0.029162747,0.022838137,0.032308494,0.032843561,0.039203485,0.060544904,0.032632991,0.057026477,0.077725437,0.085106383,0.029727245,-0.001291156,0.0206995,0.018272425,0.025112108,0.046902655,0.057864711,0.043630017,0.026315789,-0.002806361,0.087751371,0.025575448,0.016265184,0.020521841,0.042719273,0.022369511,0.020504732,0.017969452,0.016231196,0.029647059,0.00239726,0.035664336,0.031034483,0.015220074,0.005726184,0.036959917,0.022702703,0.039198606,0.026631429,0.02829426,0.042479908,0.010496851,0.014059754,0.026513257,-0.002188184,0.005461768,0.018072289,0.073033708,0.003705991,0.074074074,0.045921864,0.043446525,0.028393352,0.046749005
31/08/2011,0.004430224,0.034031414,0.013245033,0.040432802,0.036632892,0.04587156,0.045149545,0.003144904,0.031240522,0.019197208,0.026472782,0.032345828,0.00715859,0.044705882,-0.009191176,0.031089351,0.026957638,0.012198189,0.039712557,0.02244582,0.047008547,0.025523226,0.006052455,0.057151879,0.013799448,0.007097232,0.029045643,0.030358786,0.033333333,-0.007453903,0.036082474,0.050525263,0.004232397,0.029037188,0.054811663,0.018655266,0.041903078,0.028235294,0.009991497,0.022482893,0.051825677,0.018962076,0.022727273,0.035953687,0.019943638,0.018970217,0.025104603,0.020958084,0.038058991,0.023809524,0.011560694,0.049016547,0.029803922,0.025297619,0.041370394,0.01048951,0.013050571,0.032370954,0.013524937,0.053158706,0.037625418,0.019230769,0.024077548,0.019747899,0.029925187,0.01904376,0.016661879,0.034980264,0.037277147,0.002318393,0.012356575,0.0377873,0.020109689,0.024598565,0.002025658,-0.005016722,0.021474878,0.028467909,0.017068273,0.053382664,0.048616932,0.015841584,0.022012579,0.027900147,0.017313019,0.005199307,0.047758285,0.037828947,0.019259259,0.014370245,0.051608078,-0.009230769,0.038577586,0.049803408,0.023847377,0.014141414,0.052169673
01/09/2011,0.002205342,0.004673807,0.014005602,0.000547345,0.014285714,-0.007017544,0.016523167,0.00202389,-0.000294118,-0.001369863,-0.003632401,0.056222548,0.012392929,-0.006006006,-0.014842301,-0.002374169,0.015625,-0.034662691,0.006184067,0.018925057,0.011661808,-0.013937282,0.00434492,-0.011648746,0.001814882,0.009161381,0.012096774,-0.008035714,-0.007331378,0.004743083,0.002842928,-0.037142857,0.036015326,-0.006435644,-0.007592834,0.013735216,0.198755275,0.006864989,0.00315723,-0.002868069,0.002239642,0.02301665,0.022453704,-0.019411765,0.021466525,0.007143636,-0.025306122,0,-0.013748854,0.021141649,0.001904762,0.061607143,-0.017517136,0.01509434,0.000931099,0.016955017,0.003220612,0.000847458,0.011676397,-0.011704462,-0.009669621,0.008086253,0.007328244,0.0815822,0.004842615,0.015904573,0.004521051,-0.008811152,0.0140625,-0.01387818,0.006102877,0.015015015,0.018145161,0.007669223,0.005390836,0,0.013090044,0.004529441,0.004442251,0.010536879,0.002398082,-0.001949318,-0.004615385,0.007142857,-0.006807352,0.012931034,0.031627907,0.006075013,0.005426357,-0.005,-0.004978663,0.021118012,0.019921145,0.011235955,0,0.001992032,-0.027803522
02/09/2011,-0.020782396,-0.047102152,-0.018416206,-0.030087527,-0.036323202,-0.027385159,0.006364749,0,-0.043542218,-0.036522634,-0.028436019,-0.084003327,-0.005760576,-0.017371601,-0.030131827,-0.032841504,-0.026461538,-0.036293436,-0.047722343,-0.0297474,-0.036887608,-0.044422009,-0.016638935,-0.035962526,0.000905797,-0.00698324,-0.011952191,-0.01440144,-0.02732644,-0.031471282,-0.001417434,0.005440158,-0.011464497,-0.039511709,-0.066706515,-0.022581859,-0.017699115,-0.051136364,-0.020981956,-0.025886865,-0.046927374,0.001436094,-0.036902875,-0.019796041,0.000832293,-0.026561731,-0.041038526,-0.029325513,-0.033457249,-0.022774327,-0.040874525,-0.071488646,-0.027131783,-0.024306548,-0.023565891,-0.006464784,-0.006420546,-0.00381033,-0.042044518,-0.031088083,-0.028478438,-0.03030303,-0.000909366,-0.053714286,-0.018554217,-0.016634051,-0.013220816,-0.02507629,-0.027734977,0.043002346,-0.02339688,-0.018121302,-0.02530253,-0.015883521,-0.007372654,-0.014285714,0.000391543,-0.016533066,-0.027027027,-0.032274081,-0.001594896,0,-0.013910355,-0.025886525,-0.012337217,0.000851064,0.00270514,-0.015358362,-0.01310717,-0.008375209,-0.020014296,-0.01216545,-0.059003052,-0.035802469,-0.040372671,-0.009940358,-0.02907531
05/09/2011,-0.030961298,-0.036411717,-0.026266417,-0.028764805,-0.051538462,-0.030881017,-0.016297738,-0.002376238,-0.055367579,-0.024915465,-0.033395872,-0.06688862,-0.022451566,-0.051498847,-0.031650485,-0.038385827,-0.024020228,-0.02991453,-0.044039484,-0.018346657,-0.02214243,-0.033280507,-0.031133672,-0.04984326,-0.031674208,-0.017580872,-0.024193548,-0.032876712,-0.050873197,-0.045085297,-0.029098652,-0.023118544,-0.034792368,-0.060019713,-0.035609069,-0.026184059,-0.042042042,-0.051497006,-0.007929704,-0.022637795,-0.056271981,-0.024856597,-0.013634227,-0.014075887,-0.053638254,-0.029813037,-0.043668122,-0.053776435,-0.048557692,-0.038135593,-0.062933598,-0.074577295,-0.038247012,-0.035756155,-0.039695141,-0.023630137,-0.016155089,-0.020824479,-0.030981067,-0.022918258,-0.054438861,-0.022058824,-0.034283981,-0.123188406,-0.043456911,-0.026666667,-0.033352338,-0.050489929,-0.037242472,0.009745127,-0.030168589,-0.042937853,-0.026185102,-0.03463349,-0.0243079,-0.023017903,-0.030528376,-0.025471218,-0.038383838,-0.040533607,-0.051916933,-0.033789063,-0.021943574,-0.053876957,-0.014573213,-0.030612245,-0.033273381,-0.036795094,-0.026855469,-0.014358108,-0.039387309,-0.015763547,-0.044864865,-0.030089629,-0.03802589,-0.02476573,-0.059990182
06/09/2011,-0.004380314,0.006122018,0.015414258,0.003484321,0.00162206,0.004686036,-0.015331355,-0.000396983,-0.017258222,0.010950903,0.026397516,-0.022056439,0.016669754,-0.009319287,0.000802085,0.012026612,0.016839378,0.023265419,0.010325655,0.007020281,-0.004895961,0.020218579,0.00174642,0.007588255,0,-0.004294918,0.008264463,-0.013220019,0.0088,0.025095704,0.002192982,0.039274924,-0.012015504,-0.018211921,0.023243459,0.018189008,0.017575758,-0.017676768,0.000216029,0.012084592,-0.016770186,0.031862745,-0.015729266,0.000310366,0.005711775,-0.0046875,-0.01826484,0.001915709,0.004042446,-0.006167401,-0.006345849,0.003262643,0.001657001,-0.03343465,-0.001984127,0.02209751,0.009852217,0,0.009769094,0.001563722,0.015057573,0,0.007225888,-0.028007346,0.015400411,-0.013289716,0.002359186,0.017342697,0.01399177,0.03043801,0,-0.008658009,0.010431154,0.006269592,-0.006228374,0.008726003,0.000403714,0.017250392,0.008928571,-0.006951872,0.00926706,0.004244997,0.016826923,-0.00346287,0.005633803,0.012280702,0.010232558,0.021453287,0.014049172,0.003427592,0.018982536,0.001939439,-0.006225241,-0.003960396,-0.004205214,0.072752231,0.020785461
07/09/2011,0.025621118,0.038816618,0.020872865,0.040509259,0.070283401,0.053171642,0.006780512,-0.001191422,0.044400265,0.030871999,0.040468986,0.061028192,0.008016032,0.05807771,0.032859146,0.029582807,0.01910828,0.039956949,0.053459119,0.045701007,0.044280443,0.059989288,0.040097629,0.044859201,0.028037383,0.026599569,0.004098361,0.054545455,0.05075337,0.054356846,0.028446389,-0.007291667,0.012946253,0.068015739,0.05334891,0.022524272,-0.001458175,0.043701799,0.036285097,0.033830846,0.038534428,-0.019002375,0.034624697,0.023580515,0.021625164,0.033490319,0.026046512,0.035054175,0.056869653,0.046542553,0.031931879,0.064390244,0.042183623,0.030188679,0.039761431,-0.006863418,0.028455285,0.005642361,0.037818821,0.072599532,0.032286213,0.029135338,0.027760449,0.060935286,0.035136502,0.022585993,-0.003824654,0.025641026,0.038149351,-0.023054755,0.026532479,-0.000793966,0.021335169,0.015922465,0.028551532,0.009515571,0.027845036,0.027235355,0.035918792,0.037695207,0.016694491,0.02757649,0.021276596,0.049420849,0.031512605,0.02339688,0.078268877,0.015447154,0.003958436,0.027327071,0.035767511,0.019044646,0.062642369,0.066269052,0.043918919,0.030070377,0.054947304
08/09/2011,0.008579359,0.011916784,0.006505576,0.021690768,0.029656529,0.045172719,0.047642804,0.000795229,0.017766497,0.000525394,0.0087241,-0.005939356,-0.00144587,0.017781214,0.010669253,0.001473477,-0.00375,0.005174644,-0.004477612,-0.008888889,0.008244994,-0.002526529,0,0.019116264,0.008181818,0.013305322,0,0.039473684,-0.004528302,0.023612751,0.012056738,0.047853779,0.024786987,-0.009473684,0.075785582,-0.000379795,0.035582065,-0.001231527,0.018340975,-0.003849856,-0.00486618,-0.002421308,0.000468055,-0.003940588,0.009193928,0.009113924,0.01631913,-0.012931034,0.024761905,-0.000423549,0.008767406,0.005194012,-0.015873016,-0.008547009,0.02581262,0.042156185,-0.004743083,0.01337937,-0.005932203,0.008005822,0.002535926,0.005479452,-0.00091047,0.012466607,0.006105006,-0.004457953,-0.003839338,0.015659341,-0.007818608,0.038348083,0.020499109,-0.007945967,0.00359389,0.008517888,-0.02098849,-0.014567266,0.007067138,0.009504752,0.001005025,0.00363259,-0.005747126,0.005876592,-0.005401235,0.013245033,-0.008825526,0.022015241,0.047822374,0.012943688,-0.008871365,-0.007481297,0.043884892,0.004289216,0.001071811,-0.007458048,0.012944984,-0.00310559,-0.005819593
